,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
Ri. Calimag,SBU,8.5666666667,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.0,1.0,1.0
P. Estacio,SBU,13.1833333333,1.0,3.0,33.333333333333336,1.0,1.0,100.0,0.0,2.0,0.0,1.0,2.0,50.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1.0,1.0
RC. Calimag,SBU,15.7166666667,3.0,6.0,50.0,1.0,2.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0
A. Royo,SBU,8.7333333333,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
J. Puno,SBU,19.4166666667,1.0,5.0,20.0,0.0,4.0,0.0,1.0,1.0,100.0,3.0,4.0,75.0,6.0,1.0,8.0,9.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,28.0,1.0,1.0
M. Songcuya,SBU,14.9,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,3.0,4.0,75.0,5.0,2.0,4.0,6.0,2.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0
Y. Andrada,SBU,25.8333333333,5.0,8.0,62.5,2.0,3.0,66.66666666666667,3.0,5.0,60.0,0.0,0.0,0.0,13.0,2.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,1.0,1.0
J. Payosing,SBU,18.3166666667,4.0,6.0,66.66666666666667,4.0,5.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,14.0,1.0,1.0
J. Celzo,SBU,12.4,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,7.0,1.0,1.0
J. Bonzalida,SBU,10.1666666667,3.0,5.0,60.0,2.0,2.0,100.0,1.0,3.0,33.333333333333336,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,-6.0,1.0,1.0
I. Culdora,SBU,2.9166666667000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-5.0,1.0,1.0
E. Tagle,SBU,6.2833333333,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-11.0,1.0,1.0
B. Sajonia,SBU,16.0333333333,5.0,9.0,55.55555555555556,2.0,4.0,50.0,3.0,5.0,60.0,5.0,7.0,71.42857142857143,18.0,3.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,10.0,27.0,1.0,1.0
N. Gonzales,SBU,17.7333333333,2.0,5.0,40.0,1.0,4.0,25.0,1.0,1.0,100.0,0.0,0.0,0.0,5.0,2.0,6.0,8.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0
Z. Jalbuena,SBU,9.6833333333,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,9.0,1.0,1.0
League,League,17.638569244677253,2.3739420471131023,6.073754429854141,39.0852490750126,1.4818011257039447,3.328288513655703,44.52141452353762,0.8921409214091576,2.745465916198438,32.495064540610926,1.4717531790710516,2.1298311444660087,69.10187142746706,7.111778194706415,1.1056910569105427,2.906107984157372,4.011799041067915,1.1688138419844483,1.0780487804875352,0.49147383781576204,0.19149468417756313,0.6829685219933251,1.5703564727958552,2.089347508859515,1.2978528246778491,0.5000208463621013,1.0
